etab_id,nom,localite,region,prefecture,commune,canton,categorie,categorie_source,statut_source,statut_groupe,jours_ouverture,nb_jours_ouverture,ouvert_samedi,ouvert_dimanche,jours_renseignes,lon,lat,unite_commune,prefecture_geom,coherence_geo
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4431,COOPEC ADESEM Agence de Tchébébé,TCHÉBÉBÉ,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.9955423597603048,8.433720540039227,Sotouboua 3,Sotouboua,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4430,FUCEC Togo Enente de Tchebebe,TCHÉBÉBÉ,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.991393333333333,8.434643333333332,Sotouboua 3,Sotouboua,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-442f,Aliada Agoe,Assiyeye,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.197142819167033,6.232668097886787,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-442e,SPT Kpangalam,KPANGALAM,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1361910039466734,9.009539121285307,Tchaoudjo 1,Tchaoudjo,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-442d,URCLEC Lamakaza,Lama kaza,Centrale,Blitta,Blitta 1,Blitta,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,0.98663,8.32863333333333,Blitta 1,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-442c,FUCEC Togo Blitta zongo,Blitta  zongo,Centrale,Blitta,Blitta 1,Blitta,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Sam,5,True,False,True,0.9776783333333331,8.326518333333334,Blitta 1,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-442b,SPT Pagala Gare,Pagala Gare,Centrale,Blitta,Blitta 1,Pagala-Gare,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.9649733333541228,8.183901666623392,Blitta 1,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-442a,UTB Lamakaza,LAMA kaza,Centrale,Blitta,Blitta 1,Blitta,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.9862066666666659,8.33103333333333,Blitta 1,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4429,FUCEC Togo Bagbo,BAGBO,Centrale,Blitta,Blitta 2,Agbandi,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1335716666666664,8.230938333333334,Blitta 2,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4428,Micro Finance URCLEC de Pagala Gare,PAGALA zongo,Centrale,Blitta,Blitta 1,Pagala-Gare,Micro-finance,Micro-Finance,Utilisé,En activité,Mar–Mer–Jeu–Ven–Sam,5,True,False,True,0.9652233333333337,8.1837,Blitta 1,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4427,UCMEF de Pagala Gare,Lonaba,Centrale,Blitta,Blitta 1,Pagala-Gare,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.9714516666666663,8.180305000000002,Blitta 1,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4426,SPT Sotouboua,Sondè,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.9775760085394088,8.5643739673124,Sotouboua 1,Sotouboua,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4425,BIA Togo de Be Apeyeyeme,BE APEYEYEME,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.240335,6.140953333333332,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4424,SPT ADjengre,Zongo,Centrale,Sotouboua,Sotouboua 2,Adjengré,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.0190543511292038,8.659358968302604,Sotouboua 2,Sotouboua,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4423,Finance-centralespt-tchamba,TCHAMBA,Centrale,Tchamba,Tchamba 1,Tchamba,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.41776,9.020614999999998,Tchamba 1,Tchamba,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4422,Finance Centrale Spt-kaboli,GUINIGUI,Centrale,Tchamba,Tchamba 3,Kaboli,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.5959683333333334,8.748108333333333,Tchamba 3,Tchamba,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4421,STP Blitta,BLITTA GARE,Centrale,Blitta,Blitta 1,Blitta,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,0.9782261175862939,8.32468879147974,Blitta 1,Blitta,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4420,FUCEC Togo Adétikopé,ADETICOPE,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Micro-finance,Micro-Finance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2184175481834236,6.320862661814265,Agoè-Nyivé 6,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441f,La Mutuelle Dignite Humaine,ADETIKOPE,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.222168333333333,6.315060000000002,Agoè-Nyivé 6,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441e,CECAV Fraternite Adeticope,ADETIKOPE,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2179356009455375,6.318307536869714,Agoè-Nyivé 6,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441d,Mutuelle Akwaba Adetikope,ADETIKOPE,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2193,6.320983333333334,Agoè-Nyivé 6,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441c,Mutuelle Digitale Humaine Agoè Assiyéué,Assiyéyé,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1967199999999998,6.233856666666666,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441b,CEF-MF Legbassito,LEGBASSITO,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.167679999999999,6.256730000000002,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-441a,ORABANK Assiyeye,AGOE ASSIYEYE,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1972415814054413,6.232927573115106,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4419,WAGES Agoe,AGOE ASSIYEYE,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1987100000000002,6.231383333333335,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4418,SGT Lomé Port,LOME PORT,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.27442064514978,6.143232572355724,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4417,COOPEC la Grâce Divine,AGOE SOGBOSSITO,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1756911188695065,6.2571894804405845,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4416,CECAV Yayra Agoe,Agoe Assiyeye,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1958578884997517,6.234360589748889,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4415,URCLEC Agoè Assiyéyé,AGOE ASSIYEYE,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.198771666666666,6.230906666666669,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4414,Banque Altantique Luxolin,Luxolin,Maritime,Golfe,Golfe 6,Baguida,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3158102189914611,6.161233870428658,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4413,LMF le Pavillon,DECKON,Maritime,Golfe,Golfe 4,Amoutivé,Micro-finance,Micro-Finance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.22862364676609,6.137680684468465,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4412,WAGES Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3282733333333334,6.1662366666666655,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4411,CORIS Bank ADidogome Madiba,ADIDOGOME MADIBA,Maritime,Golfe,Golfe 5,Aflao-Gakli,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1513587700659638,6.197987679351148,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4410,Microfinance COECEB Adidogome Assiyeye,ADIDOGOME,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1460301112439952,6.197518845535679,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440f,Microfinance COOP ICEC,ADIDOGOME,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1449674215718737,6.198527684220908,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440e,SPT Avepozo,AVEPOZO,Maritime,Golfe,Golfe 6,Baguida,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3447015257107187,6.169299674041963,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440d,Microfinance Millenium Apedokoe,APEDOKOE,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1439749999999995,6.203886666666669,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440c,Microfinance Echoppe Togo Wonye,WOGNOME,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1478466666666665,6.191235000000001,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440b,BOA Dekon,DECKON,Maritime,Golfe,Golfe 4,Amoutivé,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2268605396590395,6.136367321450171,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-440a,CORIS Bank ADIDO-ADIN,ADIDO-ADIN,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Banque,Banque,Autre,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1894887451533154,6.209047659605975,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4409,IB Bank Agbalépédogan,AGBALEPEDOGAN,Maritime,Golfe,Golfe 5,Aflao-Gakli,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2008404516935074,6.197587713632931,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4408,NSIA Banque Agbalepedogan,AGBALEPEDOGAN,Maritime,Golfe,Golfe 3,Bè-Ouest,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2075839,6.188443499999999,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4407,GTA Assurance,GTA,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2091357482495653,6.191123249293486,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4406,COECEPT Avédji,AVEDJI,Maritime,Golfe,Golfe 5,Aflao-Gakli,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1726286999999995,6.1931832,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4405,COOPEC AD Agbalépédogan,AGBALEPEDOGAN,Maritime,Golfe,Golfe 5,Aflao-Gakli,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1926177999999996,6.195376700000001,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4404,BIA Togo Akodessewa,N/a,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2671495496505338,6.1554281268825015,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4403,CECAV Fraternité,AVEPOZO,Maritime,Golfe,Golfe 6,Baguida,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3490751938088497,6.170911213820332,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4402,COOPEC AD,N/a,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2715866666666666,6.165543333333335,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4401,COCEC de Kanyikope,KANYIKOPE,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.296562052580254,6.167922215436336,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4400,MECI d'attiegou,ATTIEGOUVI,Maritime,Golfe,Golfe 2,Bè-Centre,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2710487271684414,6.187670142378855,Golfe 2,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ff,WAGES d'adakpame,ADAKPAME,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.289845023649574,6.170179306226796,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fe,Mutual Finance,ADIDOADIN,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1881831721361695,6.211845685973874,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fd,WAGES Avedji,Avedji,Maritime,Golfe,Golfe 5,Aflao-Gakli,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1810367065458547,6.201059956400363,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fc,Prudential Beneficial Life Insurance,Agbanlépédogan,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.208490520384514,6.192360974830099,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fb,SUNU Assurance Akodessewa,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2410017754128015,6.140935731347781,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43fa,CORIS Bank d'Akodessewa,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2842216666666664,6.158920000000001,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f9,CECAV Akodessewa,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2673616666666667,6.152386666666667,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f8,ORABANK du Port,LOME PORT,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.26661,6.139035000000001,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f7,COCEC Baguida,ADAMAVO,Maritime,Golfe,Golfe 6,Baguida,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3136411638919152,6.171486047129651,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f6,COOPEC La Fructueuse Adamavo,Adamavo,Maritime,Golfe,Golfe 6,Baguida,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.3065666666666669,6.169595,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f5,Coda Zorobar,ZOROBAR,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2849031,6.1644953000000005,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f4,COOPEC la Fructueuse,Attiegouvi,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2667802999999993,6.165166,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f3,SPT Akodessewa,Akodessewa,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2672350000000001,6.151555,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f2,BSIC Lomé Port,Zone portuaire,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2766162,6.143397599999999,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f1,COFEC Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.3326791532536422,6.168959038121278,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43f0,ORABANK Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3285360279046412,6.164517051498921,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ef,CORIS Bank Avepozo,AVEPOZO,Maritime,Golfe,Golfe 6,Baguida,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3405748319468105,6.168183989263163,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ee,ECOBANK Assivito,ASSIVITO,Maritime,Golfe,Golfe 4,Amoutivé,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2215162673872737,6.129216922087024,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ed,COOPECfi Avepozo,AVEPOZO,Maritime,Golfe,Golfe 6,Baguida,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.337521852719781,6.167714252132774,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ec,ORABANK Agence Terminal du Sahel,Terminal du Sahel,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Banque,Banque,En réfection,Déclaré non opérationnel,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2100816666666663,6.268985,Agoè-Nyivé 4,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43eb,ECOBANK Akodessewa,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2657799927264453,6.153124920152232,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ea,ORABANK Port,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2744033333333329,6.143516666666668,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e9,BOA Lomé Port,LOME PORT,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Jeu–Ven–Sam,5,True,False,True,1.2745149007793795,6.142972113871874,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e8,ECOBANK Rond Point Port,LOME PORT,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2745258948325309,6.142863032694351,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43e7,COOPECfI Assiyeye,Assiyeye,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1975528269774174,6.225889556983486,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
